Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
96,0.490,-31.8373,0.478,-31.8373,0.442,-31.8370,1566.12,5.93,1020.38,289.45,1000.00,2000.00,1000.00,11.04,32.79,168.86,0.66,0.35,0.67,0.07,0.85,-0.52,0.75,-0.39,-0.53,-0.6032606
97,0.515,-31.8496,0.386,-31.8499,0.441,-31.8498,1564.38,6.12,1020.93,292.26,1000.00,2000.00,1000.00,11.22,33.18,168.57,0.65,0.36,0.67,0.07,0.85,-0.52,0.75,-0.39,-0.53,-0.6545700
98,0.485,-31.8604,0.338,-31.8602,0.439,-31.8604,1562.64,6.31,1021.49,295.06,1000.00,2000.00,1000.00,11.40,33.59,168.28,0.65,0.36,0.67,0.07,0.85,-0.53,0.75,-0.39,-0.53,-0.5652918
99,0.512,-31.8724,0.442,-31.8726,0.438,-31.8724,1560.90,6.50,1022.06,297.86,1000.00,2000.00,1000.00,11.58,33.97,168.00,0.65,0.36,0.67,0.08,0.84,-0.53,0.76,-0.40,-0.52,-0.6262462
100,0.489,-31.8824,0.469,-31.8824,0.773,-31.8823,1559.16,6.69,1022.63,300.66,1000.00,2000.00,1000.00,11.77,34.38,167.70,0.65,0.36,0.67,0.08,0.84,-0.53,0.76,-0.40,-0.52,-0.5350268
101,0.510,-31.8944,0.436,-31.8948,0.423,-31.8946,1557.42,6.89,1023.21,303.45,1000.00,2000.00,1000.00,11.95,34.78,167.40,0.65,0.37,0.67,0.08,0.84,-0.54,0.76,-0.40,-0.51,-0.6334209
102,0.490,-31.9064,0.462,-31.9062,1.000,-31.9062,1555.68,7.10,1023.80,306.23,1000.00,2000.00,1000.00,12.13,35.18,167.10,0.64,0.37,0.67,0.08,0.84,-0.54,0.76,-0.40,-0.51,-0.6097503
103,0.448,-31.9177,0.154,-31.9151,1.000,-31.9151,1553.94,7.30,1024.39,309.01,1000.00,2000.00,1000.00,12.31,35.56,166.82,0.64,0.37,0.67,0.08,0.84,-0.54,0.76,-0.40,-0.50,-0.4893033
104,0.511,-31.9277,0.442,-31.9280,1.000,-31.9280,1552.20,7.51,1024.99,311.79,1000.00,2000.00,1000.00,12.51,35.94,166.50,0.64,0.37,0.67,0.09,0.83,-0.55,0.76,-0.41,-0.50,-0.6590202
105,0.512,-31.9402,0.415,-31.9402,1.000,-31.9401,1550.46,7.72,1025.59,314.56,1000.00,2000.00,1000.00,12.71,36.32,166.19,0.64,0.38,0.67,0.09,0.83,-0.55,0.77,-0.41,-0.50,-0.6270721
106,0.487,-31.9521,0.424,-31.9523,1.000,-31.9520,1548.71,7.94,1026.21,317.32,1000.00,2000.00,1000.00,12.91,36.69,165.88,0.63,0.38,0.67,0.09,0.83,-0.55,0.77,-0.41,-0.49,-0.6221018
107,0.511,-31.9637,0.419,-31.9641,1.000,-31.9642,1546.97,8.16,1026.82,320.08,1000.00,2000.00,1000.00,13.11,37.07,165.57,0.63,0.38,0.67,0.09,0.83,-0.56,0.77,-0.41,-0.49,-0.6314106
108,0.488,-31.9760,0.407,-31.9760,1.000,-31.9760,1545.23,8.38,1027.45,322.84,1000.00,2000.00,1000.00,13.31,37.44,165.26,0.63,0.39,0.67,0.09,0.82,-0.56,0.77,-0.41,-0.48,-0.6151902
109,0.511,-31.9879,0.404,-31.9880,1.000,-31.9880,1543.48,8.60,1028.08,325.59,1000.00,2000.00,1000.00,13.50,37.81,164.95,0.63,0.39,0.68,0.10,0.82,-0.56,0.77,-0.42,-0.48,-0.6248173
110,0.488,-31.9998,0.405,-31.9998,1.000,-31.9997,1541.74,8.83,1028.71,328.33,1000.00,2000.00,1000.00,13.70,38.17,164.65,0.63,0.39,0.68,0.10,0.82,-0.56,0.77,-0.42,-0.48,-0.6104422
111,0.512,-32.0116,0.415,-32.0118,0.996,-32.0117,1539.99,9.06,1029.36,331.07,1000.00,2000.00,1000.00,13.90,38.54,164.35,0.62,0.39,0.68,0.10,0.82,-0.57,0.77,-0.42,-0.47,-0.6253440
112,0.489,-32.0236,0.406,-32.0235,0.967,-32.0235,1538.25,9.30,1030.00,333.80,1000.00,2000.00,1000.00,14.09,38.90,164.04,0.62,0.39,0.68,0.10,0.82,-0.57,0.78,-0.42,-0.47,-0.6160293
113,0.511,-32.0348,0.422,-32.0351,0.922,-32.0351,1536.50,9.54,1030.66,336.53,1000.00,2000.00,1000.00,14.28,39.27,163.74,0.62,0.40,0.68,0.10,0.81,-0.57,0.78,-0.42,-0.47,-0.6099042
114,0.489,-32.0467,0.410,-32.0467,0.984,-32.0468,1534.75,9.78,1031.32,339.26,1000.00,2000.00,1000.00,14.47,39.63,163.44,0.62,0.40,0.67,0.10,0.81,-0.57,0.78,-0.43,-0.46,-0.6105191
115,0.511,-32.0583,0.424,-32.0582,0.933,-32.0583,1533.01,10.02,1031.99,341.97,1000.00,2000.00,1000.00,14.67,39.99,163.14,0.62,0.40,0.67,0.10,0.81,-0.58,0.78,-0.43,-0.46,-0.6052756
116,0.488,-32.0695,0.396,-32.0694,0.963,-32.0694,1531.26,10.27,1032.66,344.69,1000.00,2000.00,1000.00,14.86,40.34,162.84,0.62,0.40,0.67,0.10,0.81,-0.58,0.78,-0.43,-0.46,-0.5845544
117,0.001,-32.0712,0.321,-32.0779,0.844,-32.0778,1529.51,10.52,1033.34,347.40,1000.00,2000.00,1000.00,15.04,40.68,162.56,0.62,0.40,0.67,0.10,0.81,-0.58,0.78,-0.43,-0.46,-0.4675705
118,0.511,-32.0895,0.439,-32.0895,0.951,-32.0896,1527.76,10.77,1034.02,350.10,1000.00,2000.00,1000.00,15.23,41.03,162.26,0.62,0.41,0.67,0.10,0.80,-0.58,0.78,-0.43,-0.46,-0.6161817
119,0.511,-32.1005,0.435,-32.1008,0.837,-32.1007,1526.01,11.03,1034.71,352.80,1000.00,2000.00,1000.00,15.42,41.39,161.96,0.62,0.41,0.67,0.10,0.80,-0.59,0.78,-0.43,-0.46,-0.5904213
120,0.489,-32.1107,0.420,-32.1108,0.470,-32.1105,1524.26,11.29,1035.41,355.50,1000.00,2000.00,1000.00,15.60,41.74,161.66,0.62,0.41,0.67,0.10,0.80,-0.59,0.77,-0.44,-0.46,-0.5305262
121,0.511,-32.1215,0.435,-32.1219,0.725,-32.1219,1522.51,11.55,1036.11,358.19,1000.00,2000.00,1000.00,15.79,42.09,161.35,0.63,0.41,0.66,0.10,0.80,-0.59,0.77,-0.44,-0.46,-0.5982768
122,0.488,-32.1320,0.413,-32.1321,0.691,-32.1322,1520.76,11.82,1036.81,360.87,1000.00,2000.00,1000.00,15.98,42.43,161.05,0.63,0.41,0.66,0.10,0.80,-0.59,0.77,-0.44,-0.46,-0.5546945
123,0.511,-32.1425,0.440,-32.1427,0.782,-32.1427,1519.01,12.09,1037.53,363.55,1000.00,2000.00,1000.00,16.17,42.78,160.75,0.63,0.41,0.66,0.10,0.80,-0.59,0.77,-0.44,-0.46,-0.5625942
124,0.488,-32.1527,0.421,-32.1529,0.754,-32.1527,1517.26,12.36,1038.25,366.22,1000.00,2000.00,1000.00,16.36,43.12,160.44,0.63,0.41,0.66,0.10,0.80,-0.60,0.77,-0.44,-0.46,-0.5405137
125,0.511,-32.1628,0.439,-32.1628,0.730,-32.1628,1515.51,12.64,1038.97,368.89,1000.00,2000.00,1000.00,16.55,43.46,160.13,0.63,0.41,0.66,0.10,0.80,-0.60,0.77,-0.45,-0.46,-0.5416908
126,0.490,-32.1725,0.424,-32.1725,0.727,-32.1724,1513.75,12.92,1039.70,371.56,1000.00,2000.00,1000.00,16.74,43.80,159.83,0.64,0.41,0.65,0.10,0.79,-0.60,0.76,-0.45,-0.46,-0.5262585
127,0.512,-32.1817,0.435,-32.1819,0.226,-32.1818,1512.00,13.20,1040.44,374.21,1000.00,2000.00,1000.00,16.93,44.13,159.52,0.64,0.41,0.65,0.10,0.79,-0.60,0.76,-0.45,-0.47,-0.5096729
128,0.489,-32.1916,0.414,-32.1914,0.351,-32.1914,1510.25,13.48,1041.18,376.87,1000.00,2000.00,1000.00,17.13,44.46,159.21,0.64,0.41,0.65,0.10,0.79,-0.60,0.76,-0.45,-0.47,-0.5238593
129,0.511,-32.2008,0.437,-32.2010,0.000,-32.2010,1508.49,13.77,1041.92,379.52,1000.00,2000.00,1000.00,17.32,44.79,158.90,0.65,0.41,0.64,0.10,0.79,-0.60,0.76,-0.45,-0.47,-0.5235160
130,0.488,-32.2106,0.411,-32.2106,0.154,-32.2105,1506.74,14.06,1042.68,382.16,1000.00,2000.00,1000.00,17.51,45.12,158.59,0.65,0.41,0.64,0.10,0.79,-0.61,0.75,-0.46,-0.47,-0.5181776
131,0.511,-32.2197,0.441,-32.2197,0.000,-32.2198,1504.99,14.36,1043.43,384.80,1000.00,2000.00,1000.00,17.71,45.44,158.27,0.65,0.41,0.64,0.10,0.79,-0.61,0.75,-0.46,-0.47,-0.5105445
132,0.488,-32.2290,0.412,-32.2290,0.102,-32.2289,1503.23,14.66,1044.20,387.43,1000.00,2000.00,1000.00,17.90,45.76,157.96,0.65,0.41,0.63,0.10,0.79,-0.61,0.75,-0.46,-0.48,-0.4975585
133,0.512,-32.2382,0.429,-32.2382,0.000,-32.2383,1501.48,14.96,1044.96,390.06,1000.00,2000.00,1000.00,18.10,46.08,157.65,0.66,0.41,0.63,0.09,0.79,-0.61,0.75,-0.46,-0.48,-0.5119373
134,0.488,-32.2476,0.416,-32.2475,0.000,-32.2477,1499.72,15.26,1045.74,392.68,1000.00,2000.00,1000.00,18.29,46.40,157.33,0.66,0.41,0.63,0.09,0.79,-0.61,0.74,-0.46,-0.48,-0.5143693
135,0.511,-32.2564,0.433,-32.2566,0.000,-32.2565,1497.96,15.57,1046.52,395.30,1000.00,2000.00,1000.00,18.49,46.71,157.01,0.66,0.41,0.63,0.09,0.78,-0.61,0.74,-0.46,-0.48,-0.4888574
136,0.489,-32.2657,0.417,-32.2656,0.000,-32.2656,1496.21,15.88,1047.30,397.91,1000.00,2000.00,1000.00,18.69,47.02,156.69,0.67,0.41,0.62,0.09,0.78,-0.61,0.74,-0.47,-0.48,-0.4995006
137,0.511,-32.2746,0.435,-32.2746,0.000,-32.2745,1494.45,16.20,1048.09,400.51,1000.00,2000.00,1000.00,18.88,47.33,156.37,0.67,0.41,0.62,0.09,0.78,-0.62,0.74,-0.47,-0.49,-0.4909958
138,0.488,-32.2834,0.413,-32.2837,0.000,-32.2833,1492.69,16.52,1048.88,403.11,1000.00,2000.00,1000.00,19.07,47.65,156.07,0.67,0.41,0.62,0.09,0.78,-0.62,0.73,-0.47,-0.49,-0.4852825
139,0.511,-32.2921,0.434,-32.2923,0.000,-32.2923,1490.94,16.84,1049.68,405.71,1000.00,2000.00,1000.00,19.25,47.96,155.76,0.67,0.41,0.61,0.09,0.78,-0.62,0.73,-0.47,-0.49,-0.4938394
140,0.489,-32.3011,0.406,-32.3009,0.000,-32.3009,1489.18,17.16,1050.49,408.30,1000.00,2000.00,1000.00,19.43,48.27,155.45,0.68,0.41,0.61,0.09,0.78,-0.62,0.73,-0.47,-0.49,-0.4780923
141,0.512,-32.3093,0.439,-32.3095,0.000,-32.3094,1487.42,17.49,1051.30,410.89,1000.00,2000.00,1000.00,19.61,48.59,155.15,0.68,0.41,0.61,0.09,0.78,-0.62,0.73,-0.48,-0.49,-0.4717565
142,0.488,-32.3181,0.410,-32.3180,0.000,-32.3180,1485.66,17.82,1052.11,413.47,1000.00,2000.00,1000.00,19.79,48.89,154.84,0.68,0.41,0.61,0.09,0.78,-0.62,0.73,-0.48,-0.49,-0.4728455
143,0.511,-32.3263,0.429,-32.3265,0.048,-32.3264,1483.90,18.15,1052.93,416.04,1000.00,2000.00,1000.00,19.97,49.20,154.53,0.68,0.41,0.60,0.09,0.78,-0.63,0.73,-0.48,-0.49,-0.4672056
144,0.489,-32.3347,0.422,-32.3346,0.048,-32.3345,1482.15,18.49,1053.76,418.61,1000.00,2000.00,1000.00,20.16,49.51,154.23,0.68,0.41,0.60,0.08,0.77,-0.63,0.72,-0.48,-0.49,-0.4530575
145,0.512,-32.3424,0.422,-32.3427,0.007,-32.3427,1480.39,18.83,1054.59,421.18,1000.00,2000.00,1000.00,20.34,49.81,153.92,0.69,0.41,0.60,0.08,0.77,-0.63,0.72,-0.48,-0.49,-0.4565670
146,0.489,-32.3506,0.413,-32.3507,0.350,-32.3507,1478.63,19.17,1055.42,423.74,1000.00,2000.00,1000.00,20.52,50.11,153.61,0.69,0.41,0.60,0.08,0.77,-0.63,0.72,-0.48,-0.49,-0.4486072
147,0.512,-32.3582,0.398,-32.3584,0.048,-32.3584,1476.87,19.51,1056.26,426.29,1000.00,2000.00,1000.00,20.70,50.41,153.30,0.69,0.42,0.60,0.08,0.77,-0.63,0.72,-0.48,-0.49,-0.4332580
148,0.488,-32.3644,0.421,-32.3643,0.667,-32.3643,1475.11,19.86,1057.11,428.84,1000.00,2000.00,1000.00,20.88,50.71,152.99,0.69,0.42,0.59,0.08,0.77,-0.64,0.72,-0.49,-0.49,-0.3396948
149,0.511,-32.3718,0.426,-32.3719,0.783,-32.3719,1473.35,20.21,1057.96,431.39,1000.00,2000.00,1000.00,21.06,51.01,152.68,0.69,0.42,0.59,0.08,0.77,-0.64,0.72,-0.49,-0.49,-0.4264493
150,0.488,-32.3791,0.412,-32.3790,0.725,-32.3790,1471.59,20.57,1058.81,433.93,1000.00,2000.00,1000.00,21.24,51.30,152.38,0.69,0.42,0.59,0.08,0.76,-0.64,0.72,-0.49,-0.49,-0.4063494
151,0.512,-32.3859,0.413,-32.3861,1.000,-32.3861,1469.82,20.92,1059.67,436.46,1000.00,2000.00,1000.00,21.42,51.59,152.07,0.69,0.42,0.59,0.08,0.76,-0.64,0.72,-0.49,-0.49,-0.4009294
152,0.488,-32.3931,0.415,-32.3930,0.807,-32.3929,1468.06,21.28,1060.54,438.99,1000.00,2000.00,1000.00,21.59,51.88,151.76,0.69,0.42,0.59,0.08,0.76,-0.64,0.72,-0.49,-0.49,-0.3858957
153,0.511,-32.3998,0.430,-32.3998,1.000,-32.3997,1466.30,21.65,1061.41,441.52,1000.00,2000.00,1000.00,21.77,52.17,151.45,0.69,0.43,0.59,0.08,0.76,-0.65,0.72,-0.49,-0.49,-0.3896227
154,0.488,-32.4064,0.423,-32.4065,1.000,-32.4064,1464.54,22.01,1062.28,444.04,1000.00,2000.00,1000.00,21.95,52.46,151.14,0.69,0.43,0.59,0.08,0.76,-0.65,0.72,-0.49,-0.49,-0.3817632
155,0.511,-32.4128,0.424,-32.4131,0.975,-32.4130,1462.78,22.38,1063.16,446.55,1000.00,2000.00,1000.00,22.14,52.74,150.82,0.69,0.43,0.59,0.08,0.76,-0.65,0.72,-0.49,-0.48,-0.3768257
156,0.489,-32.4196,0.406,-32.4195,1.000,-32.4194,1461.02,22.75,1064.04,449.06,1000.00,2000.00,1000.00,22.33,53.01,150.49,0.69,0.43,0.58,0.08,0.75,-0.65,0.72,-0.50,-0.48,-0.3680886
157,0.511,-32.4257,0.427,-32.4259,1.000,-32.4260,1459.25,23.13,1064.93,451.56,1000.00,2000.00,1000.00,22.52,53.28,150.17,0.69,0.43,0.58,0.08,0.75,-0.65,0.72,-0.50,-0.48,-0.3726632
158,0.488,-32.4321,0.409,-32.4320,1.000,-32.4320,1457.49,23.51,1065.82,454.06,1000.00,2000.00,1000.00,22.70,53.55,149.85,0.69,0.44,0.58,0.08,0.75,-0.66,0.72,-0.50,-0.48,-0.3480124
159,0.511,-32.4383,0.428,-32.4384,1.000,-32.4384,1455.73,23.89,1066.72,456.55,1000.00,2000.00,1000.00,22.89,53.83,149.53,0.69,0.44,0.58,0.08,0.75,-0.66,0.72,-0.50,-0.48,-0.3664937
160,0.488,-32.4446,0.406,-32.4444,1.000,-32.4444,1453.96,24.27,1067.62,459.04,1000.00,2000.00,1000.00,23.07,54.09,149.21,0.69,0.44,0.58,0.08,0.75,-0.66,0.72,-0.50,-0.48,-0.3480124
161,0.511,-32.4504,0.426,-32.4505,0.863,-32.4504,1452.20,24.66,1068.53,461.52,1000.00,2000.00,1000.00,23.26,54.36,148.89,0.69,0.44,0.58,0.08,0.74,-0.66,0.72,-0.50,-0.48,-0.3453805
162,0.489,-32.4563,0.402,-32.4563,1.000,-32.4565,1450.44,25.05,1069.44,463.99,1000.00,2000.00,1000.00,23.44,54.63,148.58,0.69,0.44,0.58,0.08,0.74,-0.66,0.72,-0.50,-0.47,-0.3490233
163,0.511,-32.4620,0.426,-32.4621,0.813,-32.4621,1448.68,25.44,1070.35,466.47,1000.00,2000.00,1000.00,23.62,54.90,148.26,0.69,0.44,0.58,0.08,0.74,-0.67,0.72,-0.50,-0.47,-0.3257917
164,0.489,-32.4676,0.410,-32.4677,0.893,-32.4676,1446.91,25.84,1071.27,468.93,1000.00,2000.00,1000.00,23.80,55.16,147.94,0.69,0.45,0.57,0.08,0.74,-0.67,0.72,-0.50,-0.47,-0.3163117
165,0.511,-32.4729,0.438,-32.4730,0.983,-32.4729,1445.15,26.24,1072.20,471.39,1000.00,2000.00,1000.00,23.98,55.43,147.63,0.69,0.45,0.57,0.08,0.74,-0.67,0.72,-0.51,-0.47,-0.3082278
166,0.488,-32.4784,0.405,-32.4784,0.740,-32.4785,1443.38,26.64,1073.12,473.85,1000.00,2000.00,1000.00,24.16,55.69,147.31,0.69,0.45,0.57,0.08,0.74,-0.67,0.72,-0.51,-0.47,-0.3239416
167,0.510,-32.4834,0.429,-32.4836,0.776,-32.4836,1441.62,27.05,1074.06,476.30,1000.00,2000.00,1000.00,24.33,55.95,147.00,0.69,0.45,0.57,0.08,0.74,-0.67,0.72,-0.51,-0.47,-0.2967567
168,0.489,-32.4888,0.393,-32.4888,0.713,-32.4886,1439.86,27.46,1074.99,478.74,1000.00,2000.00,1000.00,24.51,56.21,146.68,0.69,0.45,0.57,0.08,0.73,-0.67,0.72,-0.51,-0.47,-0.2934043
169,0.511,-32.4932,0.424,-32.4934,0.723,-32.4935,1438.09,27.87,1075.94,481.18,1000.00,2000.00,1000.00,24.68,56.47,146.37,0.69,0.45,0.56,0.07,0.73,-0.68,0.72,-0.51,-0.47,-0.2849936
170,0.489,-32.4981,0.428,-32.4980,0.179,-32.4982,1436.33,28.28,1076.88,483.62,1000.00,2000.00,1000.00,24.86,56.73,146.05,0.69,0.45,0.56,0.07,0.73,-0.68,0.72,-0.51,-0.47,-0.2729368
171,0.511,-32.5028,0.419,-32.5030,0.000,-32.5031,1434.56,28.70,1077.83,486.04,1000.00,2000.00,1000.00,25.04,56.98,145.74,0.69,0.45,0.56,0.07,0.73,-0.68,0.72,-0.51,-0.47,-0.2879422
172,0.489,-32.5079,0.435,-32.5077,0.000,-32.5076,1432.80,29.12,1078.78,488.47,1000.00,2000.00,1000.00,25.21,57.24,145.42,0.70,0.45,0.56,0.07,0.73,-0.68,0.71,-0.51,-0.48,-0.2652795
173,0.511,-32.5124,0.419,-32.5125,0.055,-32.5125,1431.03,29.54,1079.74,490.89,1000.00,2000.00,1000.00,25.39,57.49,145.10,0.70,0.45,0.55,0.07,0.73,-0.68,0.71,-0.51,-0.48,-0.2818289
174,0.489,-32.5171,0.421,-32.5170,0.000,-32.5170,1429.27,29.97,1080.71,493.30,1000.00,2000.00,1000.00,25.57,57.73,144.78,0.70,0.45,0.55,0.07,0.73,-0.68,0.71,-0.52,-0.48,-0.2640002
175,0.510,-32.5214,0.427,-32.5217,0.000,-32.5217,1427.50,30.40,1081.67,495.71,1000.00,2000.00,1000.00,25.74,57.98,144.46,0.70,0.45,0.55,0.07,0.73,-0.68,0.71,-0.52,-0.48,-0.2780235
176,0.489,-32.5263,0.386,-32.5261,0.003,-32.5263,1425.74,30.83,1082.64,498.11,1000.00,2000.00,1000.00,25.92,58.22,144.14,0.70,0.45,0.55,0.07,0.72,-0.69,0.71,-0.52,-0.48,-0.2654927
177,0.509,-32.5305,0.430,-32.5307,0.000,-32.5307,1423.97,31.27,1083.62,500.51,1000.00,2000.00,1000.00,26.10,58.46,143.82,0.71,0.45,0.54,0.06,0.72,-0.69,0.71,-0.52,-0.48,-0.2629334
178,0.489,-32.5353,0.409,-32.5350,0.000,-32.5351,1422.21,31.70,1084.59,502.90,1000.00,2000.00,1000.00,26.28,58.70,143.50,0.71,0.45,0.54,0.06,0.72,-0.69,0.70,-0.52,-0.48,-0.2537339
179,0.510,-32.5395,0.423,-32.5395,0.000,-32.5396,1420.44,32.14,1085.58,505.28,1000.00,2000.00,1000.00,26.45,58.94,143.17,0.71,0.45,0.54,0.06,0.72,-0.69,0.70,-0.52,-0.48,-0.2665580
180,0.489,-32.5440,0.421,-32.5438,0.000,-32.5437,1418.68,32.59,1086.56,507.66,1000.00,2000.00,1000.00,26.63,59.17,142.85,0.71,0.46,0.54,0.06,0.72,-0.69,0.70,-0.52,-0.48,-0.2414715
181,0.510,-32.5481,0.434,-32.5483,0.000,-32.5482,1416.91,33.03,1087.55,510.04,1000.00,2000.00,1000.00,26.80,59.42,142.54,0.71,0.46,0.53,0.06,0.72,-0.69,0.70,-0.52,-0.49,-0.2631468
182,0.492,-32.5527,0.437,-32.5525,0.000,-32.5525,1415.15,33.48,1088.55,512.41,1000.00,2000.00,1000.00,26.96,59.66,142.23,0.71,0.46,0.53,0.06,0.72,-0.69,0.70,-0.53,-0.49,-0.2500847
183,0.511,-32.5566,0.395,-32.5568,0.000,-32.5566,1413.38,33.94,1089.55,514.78,1000.00,2000.00,1000.00,27.12,59.90,141.92,0.72,0.46,0.53,0.06,0.72,-0.70,0.70,-0.53,-0.49,-0.2451366
184,0.490,-32.5607,0.421,-32.5607,0.000,-32.5606,1411.62,34.39,1090.55,517.14,1000.00,2000.00,1000.00,27.29,60.14,141.61,0.72,0.46,0.53,0.05,0.72,-0.70,0.70,-0.53,-0.49,-0.2334715
185,0.509,-32.5647,0.422,-32.5648,0.000,-32.5648,1409.85,34.85,1091.55,519.49,1000.00,2000.00,1000.00,27.45,60.38,141.30,0.72,0.46,0.52,0.05,0.71,-0.70,0.69,-0.53,-0.49,-0.2444903
186,0.490,-32.5684,0.406,-32.5683,0.000,-32.5684,1408.09,35.31,1092.56,521.84,1000.00,2000.00,1000.00,27.61,60.61,140.99,0.72,0.46,0.52,0.05,0.71,-0.70,0.69,-0.53,-0.49,-0.2145421
187,0.509,-32.5719,0.419,-32.5720,0.008,-32.5720,1406.32,35.77,1093.58,524.19,1000.00,2000.00,1000.00,27.77,60.85,140.68,0.72,0.46,0.52,0.05,0.71,-0.70,0.69,-0.53,-0.49,-0.2147606
188,0.489,-32.5756,0.425,-32.5756,0.008,-32.5754,1404.55,36.24,1094.60,526.53,1000.00,2000.00,1000.00,27.93,61.08,140.36,0.72,0.46,0.52,0.05,0.71,-0.70,0.69,-0.53,-0.49,-0.2018342
189,0.509,-32.5770,0.413,-32.5772,0.913,-32.5771,1402.79,36.71,1095.62,528.86,1000.00,2000.00,1000.00,28.10,61.31,140.06,0.72,0.46,0.52,0.05,0.71,-0.70,0.69,-0.53,-0.49,-0.1003696
190,0.489,-32.5802,0.408,-32.5802,0.835,-32.5802,1401.02,37.18,1096.64,531.19,1000.00,2000.00,1000.00,28.26,61.54,139.75,0.72,0.47,0.52,0.05,0.71,-0.71,0.69,-0.53,-0.49,-0.1826490
191,0.507,-32.5831,0.448,-32.5832,0.969,-32.5832,1399.26,37.65,1097.67,533.51,1000.00,2000.00,1000.00,28.42,61.78,139.44,0.72,0.47,0.51,0.05,0.71,-0.71,0.69,-0.53,-0.48,-0.1766666
192,0.491,-32.5861,0.420,-32.5861,0.826,-32.5860,1397.49,38.13,1098.71,535.83,1000.00,2000.00,1000.00,28.57,62.00,139.13,0.72,0.47,0.51,0.05,0.70,-0.71,0.69,-0.53,-0.48,-0.1671127
193,0.510,-32.5887,0.355,-32.5887,1.000,-32.5887,1395.73,38.61,1099.74,538.14,1000.00,2000.00,1000.00,28.73,62.23,138.82,0.72,0.47,0.51,0.05,0.70,-0.71,0.69,-0.53,-0.48,-0.1595365
194,0.491,-32.5913,0.419,-32.5912,1.000,-32.5911,1393.96,39.09,1100.79,540.45,1000.00,2000.00,1000.00,28.89,62.46,138.51,0.72,0.47,0.51,0.05,0.70,-0.71,0.69,-0.54,-0.48,-0.1454499
195,0.509,-32.5937,0.384,-32.5938,0.813,-32.5938,1392.19,39.57,1101.83,542.76,1000.00,2000.00,1000.00,29.05,62.68,138.20,0.72,0.47,0.51,0.05,0.70,-0.71,0.69,-0.54,-0.48,-0.1617667
196,0.490,-32.5961,0.422,-32.5960,1.000,-32.5960,1390.43,40.06,1102.88,545.05,1000.00,2000.00,1000.00,29.22,62.89,137.88,0.72,0.48,0.51,0.05,0.70,-0.72,0.70,-0.54,-0.48,-0.1304050
197,0.506,-32.5983,0.417,-32.5984,0.847,-32.5983,1388.66,40.55,1103.93,547.35,1000.00,2000.00,1000.00,29.38,63.10,137.56,0.72,0.48,0.51,0.04,0.70,-0.72,0.70,-0.54,-0.48,-0.1391702
198,0.491,-32.6007,0.430,-32.6006,1.000,-32.6006,1386.90,41.04,1104.99,549.63,1000.00,2000.00,1000.00,29.55,63.31,137.24,0.72,0.48,0.51,0.04,0.69,-0.72,0.70,-0.54,-0.48,-0.1328793
199,0.505,-32.6027,0.431,-32.6028,0.973,-32.6028,1385.13,41.54,1106.04,551.92,1000.00,2000.00,1000.00,29.71,63.52,136.92,0.72,0.48,0.51,0.04,0.69,-0.72,0.70,-0.54,-0.47,-0.1355767
200,0.491,-32.6047,0.397,-32.6047,1.000,-32.6046,1383.37,42.03,1107.11,554.19,1000.00,2000.00,1000.00,29.88,63.73,136.61,0.72,0.48,0.50,0.04,0.69,-0.72,0.70,-0.54,-0.47,-0.1067098
201,0.506,-32.6070,0.440,-32.6070,1.000,-32.6069,1381.60,42.53,1108.17,556.47,1000.00,2000.00,1000.00,30.04,63.94,136.29,0.72,0.49,0.50,0.04,0.69,-0.72,0.70,-0.54,-0.47,-0.1331042
202,0.493,-32.6089,0.326,-32.6087,1.000,-32.6088,1379.84,43.04,1109.24,558.73,1000.00,2000.00,1000.00,30.20,64.14,135.98,0.71,0.49,0.50,0.04,0.69,-0.73,0.70,-0.54,-0.47,-0.1141711
203,0.506,-32.6106,0.415,-32.6107,1.000,-32.6106,1378.07,43.54,1110.31,560.99,1000.00,2000.00,1000.00,30.36,64.35,135.66,0.71,0.49,0.50,0.04,0.69,-0.73,0.70,-0.54,-0.47,-0.1112333
204,0.494,-32.6123,0.434,-32.6123,0.858,-32.6123,1376.31,44.05,1111.39,563.25,1000.00,2000.00,1000.00,30.52,64.56,135.35,0.71,0.49,0.50,0.04,0.68,-0.73,0.70,-0.54,-0.47,-0.0976498
205,0.507,-32.6138,0.387,-32.6139,0.938,-32.6139,1374.54,44.56,1112.47,565.50,1000.00,2000.00,1000.00,30.67,64.76,135.04,0.72,0.49,0.50,0.04,0.68,-0.73,0.70,-0.54,-0.47,-0.0990099
206,0.493,-32.6155,0.398,-32.6154,0.799,-32.6155,1372.78,45.08,1113.55,567.74,1000.00,2000.00,1000.00,30.83,64.97,134.73,0.72,0.49,0.49,0.04,0.68,-0.73,0.70,-0.54,-0.47,-0.0940213
207,0.503,-32.6164,0.437,-32.6166,0.932,-32.6165,1371.01,45.59,1114.64,569.98,1000.00,2000.00,1000.00,30.98,65.17,134.42,0.72,0.49,0.49,0.04,0.68,-0.73,0.70,-0.54,-0.47,-0.0578425
